batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
78,Science & Technology,5,902,gpt-4,chat,a,-0.0024329745,-6.3589716,a,-0.004796546,
43,History & Archaeology,1,903,gpt-4,chat,a,-0.72324723,-0.81664246,b,,-0.00073398574
14,Careers & Employment,9,904,gpt-4,chat,a,-0.0003211614,,a,-0.005904265,
5,Art & Design,7,905,gpt-4,chat,a,-0.00025835942,,b,,-0.019436594
2,Art & Design,8,906,gpt-4,chat,a,-0.00025323365,,a,-1.5213274e-05,
88,Sports & Fitness,1,907,gpt-4,chat,b,,-0.00684218,b,,-0.000711359
63,Politics & Governance,1,908,gpt-4,chat,a,-0.0035424554,,b,,-0.0002477503
33,Food & Culinary,7,909,gpt-4,chat,a,-0.2600938,-1.7175409,b,,-0.004706138
23,Entertainment,5,910,gpt-4,chat,a,-0.0033173307,,b,-4.8962846,-0.0077672745
43,History & Archaeology,2,911,gpt-4,chat,b,,-0.04196787,b,,-0.0053963265
19,Education & Learning,2,912,gpt-4,chat,a,-0.009023652,,b,,-0.00044342037
36,Healthcare & Medicine,2,913,gpt-4,chat,a,-0.0003035266,,a,-0.002175243,
1,Art & Design,2,914,gpt-4,chat,a,-0.0005661378,,b,,-0.0046984265
83,Social Issues & Ethics,1,915,gpt-4,chat,a,-0.0017370629,,b,,-0.00016957101
