batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
80,Social Issues & Ethics,154,754,davinci-002,chat,a,-0.07991183,-2.5665221,b,-1.7464457,-0.19163606
2,Art & Design,79,755,davinci-002,chat,a,-0.4917221,-0.9456482,a,-0.31488013,-1.3088758
4,Art & Design,62,756,davinci-002,chat,a,-0.13924174,-2.040357,a,-0.21982704,-1.6228155
7,Business & Finance,87,757,davinci-002,chat,a,-0.22974823,-1.583447,a,-0.20535158,-1.6839511
35,Food & Culinary,131,758,davinci-002,chat,b,-1.0341526,-0.4393231,a,-0.18704006,-1.7684953
52,Law & Legal Issues,144,759,davinci-002,chat,a,-0.31719646,-1.3026434,b,-0.9380054,-0.49660677
15,Careers & Employment,66,760,davinci-002,chat,b,-0.95919746,-0.48321098,b,-1.0104508,-0.45264292
13,Careers & Employment,144,761,davinci-002,chat,b,-0.9749036,-0.47357604,b,-1.0134761,-0.45091516
84,Sports & Fitness,119,762,davinci-002,chat,b,-1.5170989,-0.24762492,b,-1.2702016,-0.32958114
44,History & Archaeology,5,763,davinci-002,chat,a,-0.48485324,-0.95655966,a,-0.46526724,-0.9887734
14,Careers & Employment,31,764,davinci-002,chat,a,-0.23849016,-1.5503035,a,-0.62734294,-0.76358867
56,Law & Legal Issues,105,765,davinci-002,chat,b,-0.95675933,-0.48472872,a,-0.34812483,-1.224212
76,Science & Technology,29,766,davinci-002,chat,a,-0.41948727,-1.0711443,a,-0.29078218,-1.3770516
86,Sports & Fitness,11,767,davinci-002,chat,b,-1.4472301,-0.26816827,b,-1.2825913,-0.32478565
35,Food & Culinary,6,768,davinci-002,chat,a,-0.14720094,-1.9886545,b,-1.330677,-0.30693057
5,Art & Design,35,769,davinci-002,chat,b,-1.711789,-0.19911273,b,-1.4062251,-0.28112587
66,Politics & Governance,1,770,davinci-002,chat,a,-0.1376286,-2.0512218,b,-1.1504827,-0.38050514
2,Art & Design,129,771,davinci-002,chat,a,-0.2755567,-1.4235784,a,-0.6785553,-0.7079552
6,Business & Finance,98,772,davinci-002,chat,b,-1.6143245,-0.22192566,b,-1.902699,-0.16153763
92,Travel & Tourism,63,773,davinci-002,chat,a,-0.24879716,-1.5129383,b,-1.7548968,-0.18986003
29,Fashion & Beauty,86,774,davinci-002,chat,b,-1.5525641,-0.23788217,b,-1.357729,-0.29738808
46,History & Archaeology,36,775,davinci-002,chat,a,-0.24214579,-1.5368464,b,-1.5439558,-0.24020676
30,Fashion & Beauty,52,776,davinci-002,chat,a,-0.21844575,-1.6284533,a,-0.31695807,-1.3032824
43,History & Archaeology,30,777,davinci-002,chat,a,-0.2877828,-1.3859922,a,-0.36878538,-1.1762729
37,Healthcare & Medicine,122,778,davinci-002,chat,b,-0.71413004,-0.6725956,a,-0.21387635,-1.64739
39,Healthcare & Medicine,128,779,davinci-002,chat,b,-0.7350355,-0.6529432,a,-0.2794001,-1.4115603
87,Sports & Fitness,24,780,davinci-002,chat,a,-0.3908603,-1.1284778,a,-0.33775407,-1.2495658
6,Business & Finance,113,781,davinci-002,chat,a,-0.28140932,-1.4053526,b,-1.6814138,-0.20593087
61,Philosophy & Religion,13,782,davinci-002,chat,a,-0.40274298,-1.1040789,a,-0.4832987,-0.95905626
61,Philosophy & Religion,125,783,davinci-002,chat,a,-0.16587219,-1.878328,a,-0.27369806,-1.4294598
33,Food & Culinary,67,784,davinci-002,chat,a,-0.14849438,-1.980537,b,-1.5875145,-0.2287003
47,Hobbies & Leisure,85,785,davinci-002,chat,a,-0.48470527,-0.95679694,a,-0.6108891,-0.78278315
29,Fashion & Beauty,106,786,davinci-002,chat,b,-1.4248731,-0.2751463,a,-0.27891877,-1.413055
82,Social Issues & Ethics,33,787,davinci-002,chat,b,-1.0513093,-0.42998296,a,-0.27799067,-1.4159454
78,Science & Technology,2,788,davinci-002,chat,a,-0.25075826,-1.5060264,a,-0.2261435,-1.5975271
5,Art & Design,30,789,davinci-002,chat,a,-0.15428813,-1.9450864,a,-0.2986415,-1.3541186
15,Careers & Employment,85,790,davinci-002,chat,b,-1.5397639,-0.24134785,b,-0.83164144,-0.57152104
54,Law & Legal Issues,89,791,davinci-002,chat,b,-0.966248,-0.47885555,b,-1.1944726,-0.36077434
9,Business & Finance,74,792,davinci-002,chat,b,-1.504581,-0.25117064,a,-0.24194233,-1.537589
61,Philosophy & Religion,116,793,davinci-002,chat,a,-0.24406976,-1.5298555,a,-0.18297341,-1.788507
58,Philosophy & Religion,53,794,davinci-002,chat,b,-0.97317255,-0.47462595,b,-0.79771566,-0.59848547
51,Hobbies & Leisure,26,795,davinci-002,chat,b,-1.4949532,-0.2539368,b,-1.5833802,-0.22976546
49,Hobbies & Leisure,99,796,davinci-002,chat,a,-0.26199937,-1.4675543,a,-0.3063362,-1.3323333
83,Social Issues & Ethics,39,797,davinci-002,chat,b,-1.416714,-0.27774456,b,-1.4467664,-0.26831105
91,Travel & Tourism,49,798,davinci-002,chat,b,-1.2576611,-0.33451962,a,-0.17615974,-1.8231515
87,Sports & Fitness,84,799,davinci-002,chat,b,-1.4135977,-0.2787443,a,-0.3113074,-1.3185935
24,Entertainment,30,800,davinci-002,chat,b,-1.867019,-0.16792624,b,-1.7963854,-0.18139896
17,Education & Learning,46,801,davinci-002,chat,a,-0.16617562,-1.8766477,a,-0.59643507,-0.8002238
92,Travel & Tourism,52,802,davinci-002,chat,a,-0.36937046,-1.174962,b,-1.0292106,-0.44206005
59,Philosophy & Religion,46,803,davinci-002,chat,b,-0.8043488,-0.59308326,a,-0.68518734,-0.7011709
66,Politics & Governance,74,804,davinci-002,chat,a,-0.18336666,-1.7865504,a,-0.28033504,-1.4086653
46,History & Archaeology,91,805,davinci-002,chat,a,-0.3389739,-1.2465361,b,-1.3208325,-0.31049088
3,Art & Design,93,806,davinci-002,chat,a,-0.53237426,-0.88481414,a,-0.5694232,-0.8343692
41,History & Archaeology,106,807,davinci-002,chat,b,-0.73871106,-0.6495692,b,-1.0441122,-0.4338712
50,Hobbies & Leisure,108,808,davinci-002,chat,a,-0.1497765,-1.9725647,b,-1.315315,-0.3125074
26,Fashion & Beauty,44,809,davinci-002,chat,b,-1.5863221,-0.22900698,b,-1.6591512,-0.21109208
24,Entertainment,21,810,davinci-002,chat,b,-1.1084876,-0.40056372,b,-1.3991172,-0.2834441
93,Travel & Tourism,103,811,davinci-002,chat,b,-0.9441698,-0.49266225,a,-0.23627107,-1.5585862
74,Science & Technology,29,812,davinci-002,chat,b,-1.4711227,-0.26093298,b,-1.4431309,-0.26943246
30,Fashion & Beauty,27,813,davinci-002,chat,a,-0.16208874,-1.8995613,a,-0.22327994,-1.6088924
87,Sports & Fitness,74,814,davinci-002,chat,a,-0.27363685,-1.4296541,a,-0.3901796,-1.1299028
59,Philosophy & Religion,67,815,davinci-002,chat,a,-0.37394947,-1.1647897,a,-0.47277364,-0.9762298
13,Careers & Employment,46,816,davinci-002,chat,a,-0.4052279,-1.099087,a,-0.49410334,-0.9419106
31,Food & Culinary,41,817,davinci-002,chat,a,-0.23407032,-1.5668874,b,-1.1363348,-0.38712442
26,Fashion & Beauty,13,818,davinci-002,chat,b,-1.9125223,-0.15982533,b,-1.840231,-0.17290302
91,Travel & Tourism,30,819,davinci-002,chat,a,-0.11688273,-2.2044568,b,-1.5456573,-0.23974521
90,Travel & Tourism,26,820,davinci-002,chat,a,-0.32248008,-1.2886246,b,-1.1698188,-0.37167725
85,Sports & Fitness,31,821,davinci-002,chat,b,-1.1358582,-0.38734975,b,-1.2371633,-0.34278083
63,Politics & Governance,78,822,davinci-002,chat,a,-0.22436857,-1.6045527,b,-1.2727132,-0.32860237
15,Careers & Employment,72,823,davinci-002,chat,a,-0.33924603,-1.2458622,a,-0.36676633,-1.1808151
31,Food & Culinary,29,824,davinci-002,chat,b,-1.2881107,-0.32267565,a,-0.10170669,-2.3360856
15,Careers & Employment,77,825,davinci-002,chat,b,-0.8433384,-0.5625957,b,-1.1397359,-0.38552064
22,Entertainment,73,826,davinci-002,chat,a,-0.26911098,-1.4441712,a,-0.32844532,-1.273117
13,Careers & Employment,29,827,davinci-002,chat,a,-0.2781352,-1.4154948,a,-0.31801027,-1.3004665
81,Social Issues & Ethics,56,828,davinci-002,chat,a,-0.18060637,-1.8003802,a,-0.24350354,-1.5319061
33,Food & Culinary,12,829,davinci-002,chat,b,-1.1317757,-0.38928685,b,-1.5335033,-0.2430637
14,Careers & Employment,48,830,davinci-002,chat,a,-0.13130008,-2.0952015,a,-0.15775423,-1.9245579
30,Fashion & Beauty,75,831,davinci-002,chat,a,-0.18626124,-1.7722902,b,-0.950335,-0.48875666
2,Art & Design,83,832,davinci-002,chat,b,-0.91951853,-0.50867945,b,-1.1775396,-0.368221
35,Food & Culinary,54,833,davinci-002,chat,b,-0.8075699,-0.5904831,a,-0.22234732,-1.6126289
21,Entertainment,51,834,davinci-002,chat,b,-1.3473238,-0.30101717,b,-1.6273005,-0.21872732
25,Entertainment,64,835,davinci-002,chat,a,-0.18282607,-1.7892408,a,-0.21053524,-1.661524
64,Politics & Governance,24,836,davinci-002,chat,a,-0.23510167,-1.5629864,a,-0.1769302,-1.8191612
21,Entertainment,71,837,davinci-002,chat,a,-0.16429895,-1.8870926,b,-1.7062156,-0.20034486
20,Education & Learning,32,838,davinci-002,chat,a,-0.36720917,-1.179816,b,-0.8735715,-0.5403539
78,Science & Technology,24,839,davinci-002,chat,a,-0.18249051,-1.7909156,b,-1.1369177,-0.38684902
80,Social Issues & Ethics,43,840,davinci-002,chat,b,-1.5765743,-0.23153108,b,-1.4819394,-0.2577306
49,Hobbies & Leisure,60,841,davinci-002,chat,b,-1.4852694,-0.2567538,a,-0.20350729,-1.6920823
15,Careers & Employment,4,842,davinci-002,chat,b,-0.7295671,-0.6580072,b,-1.0385463,-0.4369076
66,Politics & Governance,68,843,davinci-002,chat,b,-1.5398599,-0.24132173,a,-0.4403345,-1.0323222
74,Science & Technology,28,844,davinci-002,chat,a,-0.25037023,-1.5073893,b,-1.1195836,-0.39514205
27,Fashion & Beauty,65,845,davinci-002,chat,a,-0.28169662,-1.4044688,b,-1.1730092,-0.37024432
80,Social Issues & Ethics,2,846,davinci-002,chat,a,-0.06942887,-2.7019668,a,-0.087953396,-2.4746034
40,Healthcare & Medicine,59,847,davinci-002,chat,b,-0.94554794,-0.49178588,b,-1.4006431,-0.2829445
92,Travel & Tourism,36,848,davinci-002,chat,a,-0.17108385,-1.8499244,a,-0.20728317,-1.675522
22,Entertainment,12,849,davinci-002,chat,a,-0.37513277,-1.162185,a,-0.3761673,-1.1599159
45,History & Archaeology,36,850,davinci-002,chat,a,-0.15596929,-1.9350678,b,-1.4558917,-0.26551923
29,Fashion & Beauty,58,851,davinci-002,chat,a,-0.45629308,-1.0041065,b,-1.1029699,-0.40329343
76,Science & Technology,53,852,davinci-002,chat,b,-1.0511779,-0.4300536,b,-1.221012,-0.34946045
48,Hobbies & Leisure,61,853,davinci-002,chat,a,-0.12770103,-2.1212351,a,-0.3018114,-1.3450663
21,Entertainment,42,854,davinci-002,chat,b,-1.8277242,-0.17528124,a,-0.12438936,-2.145889
11,Careers & Employment,52,855,davinci-002,chat,a,-0.3137144,-1.3120321,a,-0.313505,-1.3126009
35,Food & Culinary,23,856,davinci-002,chat,b,-1.3638698,-0.29527012,b,-1.2574837,-0.3345902
24,Entertainment,15,857,davinci-002,chat,b,-1.4824642,-0.25757638,a,-0.2111828,-1.6587651
5,Art & Design,35,858,davinci-002,chat,b,-1.6321465,-0.21754612,a,-0.3666526,-1.1810714
69,Psychology & Sociology,13,859,davinci-002,chat,a,-0.16403967,-1.888546,a,-0.32633862,-1.2785558
51,Hobbies & Leisure,9,860,davinci-002,chat,b,-1.606007,-0.22400323,b,-1.386739,-0.28753394
78,Science & Technology,44,861,davinci-002,chat,b,-1.098207,-0.40566778,a,-0.19079085,-1.7504566
58,Philosophy & Religion,18,862,davinci-002,chat,a,-0.3276729,-1.2751064,b,-1.1979936,-0.35924852
85,Sports & Fitness,43,863,davinci-002,chat,a,-0.29097468,-1.376481,b,-1.2308329,-0.3453807
57,Philosophy & Religion,27,864,davinci-002,chat,a,-0.12778841,-2.1205938,a,-0.14557087,-1.998995
73,Science & Technology,19,865,davinci-002,chat,a,-0.22027828,-1.6209817,b,-1.1451,-0.3830074
82,Social Issues & Ethics,3,866,davinci-002,chat,b,-1.1277528,-0.39120725,b,-1.1956403,-0.36026743
41,History & Archaeology,15,867,davinci-002,chat,a,-0.16938499,-1.8590784,a,-0.18792044,-1.7642258
19,Education & Learning,2,868,davinci-002,chat,a,-0.32102862,-1.2924489,b,-0.80762064,-0.5904423
30,Fashion & Beauty,21,869,davinci-002,chat,b,-0.891226,-0.52789134,a,-0.12670317,-2.1285915
9,Business & Finance,40,870,davinci-002,chat,a,-0.124908395,-2.1419792,b,-1.4194863,-0.27685857
90,Travel & Tourism,4,871,davinci-002,chat,b,-1.5622476,-0.23529755,a,-0.45038375,-1.0144097
10,Business & Finance,44,872,davinci-002,chat,b,-0.876174,-0.53849316,a,-0.1819427,-1.7936561
22,Entertainment,5,873,davinci-002,chat,a,-0.211691,-1.6566068,a,-0.25722584,-1.4836587
36,Healthcare & Medicine,23,874,davinci-002,chat,a,-0.1593595,-1.915215,b,-1.0808662,-0.4144577
32,Food & Culinary,23,875,davinci-002,chat,b,-0.91767323,-0.509905,a,-0.18817873,-1.7629774
23,Entertainment,12,876,davinci-002,chat,b,-1.750715,-0.19073658,b,-2.012828,-0.1434205
79,Social Issues & Ethics,9,877,davinci-002,chat,b,-0.73144555,-0.6562617,b,-1.1110653,-0.3992962
43,History & Archaeology,3,878,davinci-002,chat,a,-0.33769718,-1.2497073,b,-1.3141375,-0.3129397
75,Science & Technology,13,879,davinci-002,chat,b,-1.3924357,-0.28564325,b,-1.3049529,-0.31633586
76,Science & Technology,15,880,davinci-002,chat,a,-0.24887283,-1.5126706,b,-1.3479111,-0.30081105
67,Psychology & Sociology,27,881,davinci-002,chat,b,-0.6967509,-0.68955636,a,-0.14744867,-1.987094
5,Art & Design,19,882,davinci-002,chat,b,-1.62205,-0.22001523,a,-0.1772355,-1.8175858
25,Entertainment,21,883,davinci-002,chat,b,-1.1461041,-0.38253906,b,-1.1601831,-0.37604535
43,History & Archaeology,2,884,davinci-002,chat,a,-0.5338861,-0.88266766,b,-1.1897173,-0.36284733
20,Education & Learning,27,885,davinci-002,chat,a,-0.20829584,-1.6711369,b,-0.7345968,-0.65334755
55,Law & Legal Issues,7,886,davinci-002,chat,a,-0.29458126,-1.365878,a,-0.345579,-1.2303523
15,Careers & Employment,9,887,davinci-002,chat,b,-1.3484702,-0.3006149,a,-0.26756948,-1.4491796
84,Sports & Fitness,16,888,davinci-002,chat,a,-0.17244864,-1.8426414,b,-1.259532,-0.33377746
17,Education & Learning,13,889,davinci-002,chat,a,-0.5422404,-0.8709452,a,-0.22051832,-1.6200087
13,Careers & Employment,24,890,davinci-002,chat,a,-0.6090705,-0.7849471,b,-0.73719,-0.6509626
63,Politics & Governance,6,891,davinci-002,chat,b,-1.7980435,-0.18106957,b,-1.9651308,-0.15098289
57,Philosophy & Religion,3,892,davinci-002,chat,b,-0.9931581,-0.46267864,a,-0.18443227,-1.7812722
73,Science & Technology,21,893,davinci-002,chat,a,-0.17974283,-1.8047543,a,-0.216151,-1.6379077
91,Travel & Tourism,4,894,davinci-002,chat,b,-1.6637188,-0.21002162,a,-0.14096826,-2.0288773
60,Philosophy & Religion,18,895,davinci-002,chat,a,-0.1391485,-2.040981,b,-1.9354138,-0.15591095
47,Hobbies & Leisure,5,896,davinci-002,chat,b,-1.8407444,-0.17280613,a,-0.1458223,-1.9973924
38,Healthcare & Medicine,15,897,davinci-002,chat,a,-0.58362305,-0.81615937,a,-0.29929516,-1.3522432
52,Law & Legal Issues,7,898,davinci-002,chat,b,-1.3024212,-0.31727943,b,-1.3938379,-0.28518015
65,Politics & Governance,15,899,davinci-002,chat,b,-0.8709651,-0.54222596,b,-0.77303034,-0.619176
52,Law & Legal Issues,4,900,davinci-002,chat,b,-0.7784113,-0.61458534,b,-0.7655785,-0.62560964
41,History & Archaeology,10,901,davinci-002,chat,b,-1.3761305,-0.2910932,a,-0.2965501,-1.3601525
70,Psychology & Sociology,12,902,davinci-002,chat,a,-0.23656581,-1.557481,a,-0.33914393,-1.246115
69,Psychology & Sociology,8,903,davinci-002,chat,a,-0.28032947,-1.4086826,b,-0.93169194,-0.5006884
39,Healthcare & Medicine,10,904,davinci-002,chat,b,-1.6168522,-0.2212986,b,-1.53605,-0.24236408
38,Healthcare & Medicine,9,905,davinci-002,chat,b,-0.72835284,-0.659139,b,-0.88854194,-0.529762
81,Social Issues & Ethics,1,906,davinci-002,chat,b,-1.1251979,-0.3924327,b,-1.0619532,-0.4243113
22,Entertainment,2,907,davinci-002,chat,b,-1.3821042,-0.28908277,a,-0.41889167,-1.0722883
42,History & Archaeology,4,908,davinci-002,chat,b,-1.3503885,-0.299943,a,-0.36898777,-1.1758192
3,Art & Design,4,909,davinci-002,chat,a,-0.4712823,-0.9787019,a,-0.59149766,-0.8063109
49,Hobbies & Leisure,6,910,davinci-002,chat,b,-1.4002551,-0.28307143,b,-1.5031302,-0.25158525
88,Sports & Fitness,4,911,davinci-002,chat,a,-0.39455226,-1.1208019,b,-1.113052,-0.39832267
87,Sports & Fitness,3,912,davinci-002,chat,a,-0.4076243,-1.0943079,a,-0.42112622,-1.0680073
50,Hobbies & Leisure,1,913,davinci-002,chat,a,-0.6464763,-0.74210316,b,-1.3873284,-0.28733757
64,Politics & Governance,2,914,davinci-002,chat,b,-1.0857644,-0.41195157,a,-0.12884961,-2.112843
45,History & Archaeology,1,915,davinci-002,chat,a,-0.27889648,-1.4131242,a,-0.26616308,-1.4537776
